Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
"ādnā ""to recognize by feeling with the fingers, know by touch""",to touch; to select,,Dravidian etymology,,,,,,,,,,,,363,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=58&root=config
artaʔānā,to spread out in the sun for drying,,Dravidian etymology,,,,,,,,,,,,404,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=31&root=config
"axnā (axcas, akkhas) ""to know, realize, experience, mistake for""",to know,,Dravidian etymology,,"Also KURaxkā,akhkāknowledge, experience; MLTāg̣reto get accustomed to.",,,,,,,"The lack of vowel length in Kurukh is probably secondary (possibly due to the influence of nominal derivatives where the vowel was shortened before clusters). Inlaut -g-, -g̣- in Malto and -x- in Kurukh point to PNDR  *-q-  (PNDR*āq-nā>  Kurukhax-nā, PNDR pret.*āq-as>  Kurukhakkh-aswith the regular gemination *-q- > *-qq- > -kkh-). The preterite form in Malto - with gemination, no less - is unclear.",,,17,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=68&root=config
"āl ""adult male, husband, servant, mankind""","adult, mature",,Dravidian etymology,,"Also KURālasan adult male person, husband, friend, servant, soldier.",,,,,,,,,,399,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=61&root=config
ālī,"woman, wife",,Dravidian etymology,,,,,,,,,,,,400,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=63&root=config
āli,hailstone,,Dravidian etymology,,,,,,,,,"В малто необъяснимое сокращение долготы. Возможно, форму следует реконструировать с кластером (*alC-), обусловившим сокращение гласного.",,,384,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=62&root=config
amm,"water, urine, dropsy",,Dravidian etymology,,Also MLTam-amreto water (as the mouth);amsrowaterish.,,,,,,,,,,187,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=20&root=config
"ānnā ""to cause pain by being pressed against the skin (as gravel on the road, a knot in the mat)""","to lean against, press",,Dravidian etymology,,MLT may not belong here.,,,,,,,,,,409,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=66&root=config
ārcī,"goad, pointed end of goad, point of lance or stick",,Dravidian etymology,,,,,,,,,,,,371,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=70&root=config
ācā,"thin, attenuated, reduced in strength, slender, slim",,Dravidian etymology,,"Also KURācnāto turn out tihn, grow thinner.",,,,,,,,,,341,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=56&root=config
"atxā ""leaf, blade""",leaf,,Dravidian etymology,,Also MLTātg̣en ēreto divine by looking at a leaf;ātg̣oa diviner.,,,,,,,Vowel shortening in Kurukh may be due to the consonant cluster.,,,141,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=72&root=config
ōy,cow,,Dravidian etymology,,,,,,,,,,,,334,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=609&root=config
aulaʔānā,to yawn,,Dravidian etymology,,,,,,,,,Реконструкция условна (нетривиальная фонетическая структура в обоих языках).,,,392,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=55&root=config
bagṛā,shank of the leg,,Dravidian etymology,,Also MLTbagḍ-poṭicalf of the leg.,,,,,,,,,,3816,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=75&root=config
"bakkā ""claws of a crab, forceps, shears""",claws,,Dravidian etymology,,,,,,,,,,,,3814,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=76&root=config
