Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
"konḍke ""billhook""",hook,,Dravidian etymology,,Also Parjikoḍkabillhook,,,,,,,,,,2054,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=541&root=config
"kōnde ""cow""","bull, bison",,Dravidian etymology,,,,,,,,,,,,2216,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=571&root=config
kōp- (kōt-),to tend (cattle),,Dravidian etymology,,,,,,,,,,,,2218,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=576&root=config
"koṛal ""son's wife, younger brother's wife""",young,,Dravidian etymology,,"Also Kolamikoralyounger brother's wife;kommal(pl.kommasil) daughter; Naikrikoraḷdaughter-in-law, bride;kommaḷ(pl.kommaśil) daughter; Naikikolabride,  son's wife, younger brother's wife; Parjikoṛuŋgnew shoot, sprout;koṛc-to sprout;koṛolbride",,,,,,,,,,2149,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=547&root=config
kuyug (pl. kuygul),thigh,,Dravidian etymology,,,,,,,,,,,,1840,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=584&root=config
"kop- ""to be full, (river) overflows""","to fill; heap, stack",,Dravidian etymology,,"Also Parjikopp-to be full;kopip-(kopit-) to fill up;kopafull;koppasmall hillock; Ollarikopehill, forest; Gadba_S3kopup-to fill (tr.);koppenfull",,,,,,,"Evidence for two roots here, indeed, confirmed by external data.",,,1731,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=544&root=config
"kuruy ""deer""",antelope; deer,,Dravidian etymology,,,,,,,,,,,,1785,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=600&root=config
"kuse ""vegetables""","vegetables, curry",,Dravidian etymology,,,,,,,,,,,,1760,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=578&root=config
"kuṭ- ""to pierce, sew""",to sew,,Dravidian etymology,,,,,,,,,,,,1672,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=615&root=config
"kūy-, gūy- ""to crow, call""",to call,,Dravidian etymology,,Also Kolamikuy-(kuyt-) (cock) crows; Parjikūp-(kūt-) to whistle,,,,,,,There are probably two roots here.,,,1868,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=620&root=config
"kurkal ""sleep""",to sleep,,Dravidian etymology,,"Also Parjikūrukuḍ,kūrkukuḍdrowsiness; (S)gurgalsleep, night",,,,,,,,,,1902,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=628&root=config
"say- (sad-, san-)",to die,,Dravidian etymology,,Also Parjicāñcorpse,,,,,,,,,,2426,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=167&root=config
"siṭ- ""(fire) goes out""",to be extinguished,,Dravidian etymology,,Also Kolamikiṭip-(kiṭipt-) to extinguish; Naikrikiṭip-to extinguish; Naikikiṭup-/kiṭp-to put out fire; Parjiciṭip-to put out (fire); Ollarisiṭp-(siṭt-) to make (fire) go out,,,,,,,,,,1942,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=631&root=config
kēy-,to winnow,,Dravidian etymology,,"Also Kolamikēt, Naikrikēt, Naikikēt(pl.-ku), Parjikēti, (NE)kēṭi, Ollarikēṭi,kēṭin, Salurkēṭen(pl.kēṭkil), Gadba_S3kēṭiŋwinnowing basket",,,,,,,The derivative is*kēt_'winnowing basket'.,,,2019,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=504&root=config
"mẽy- ""to conceal something""",to forget; to hide,,Dravidian etymology,,"Also Naikimakup-/makp-to conceal something; Ollarimeyonḍilost, one who is roaming about;meyk-to go astray, roam;meyikp-(meyikt-) to make to go astray, make to roam",,,,,,,,,,4760,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=640&root=config
maygil,mango,,Dravidian etymology,,Also Ollarimaygamarmango tree,,,,,,,,,,4772,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=641&root=config
