Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
üy- (üs-),to chase,,South Dravidian etymology,,,,,,,,,,,,984,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fktet&text_number=1147&root=config
wɨkɨl,family within clan,,South Dravidian etymology,,,,,,,,,,,,925,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fktet&text_number=571&root=config
was_y,waterfall,,South Dravidian etymology,,Also Todawas_f-(was_t-) to defecate (of adults);wāl pɨɫ̣drainage hole in wall (cf. 4317),,,,,,,,,,999,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fktet&text_number=593&root=config
"wɨɫ̣y- (wɨɫ̣c-) ""to hide (intr., tr.)""",to hide,,South Dravidian etymology,,Also Kotaoyḷmachan in tree for tiger-shooting,,,,,,,,,,1015,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fktet&text_number=594&root=config
wɨḷy,good,,South Dravidian etymology,,"Also Todawɨɫ̣tgood, what is good",,,,,,,,,,1017,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fktet&text_number=574&root=config
"wal- ""(neg. only) to be bad""",bad,,South Dravidian etymology,,"Also Kotaolāpmbad return for good action, refusing to keep a bargain; Todawalo(ɵ)bad; ?üs_-(üs_y-) to long for",,,,,,,,,,1006,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fktet&text_number=572&root=config
"wɨṇx- (wɨṇxy-) ""to wither, dry (intr.)""",dry,,South Dravidian etymology,,"Also Kotaoṇk-(oṇky-) to dry (tr.) in heat or sun; Todawɨṇg-(wɨṇgy-) to become scorched (by sun);wɨṇk-(wɨṇky-) to wither, dry (tr.), roast (meat);wɨṇg ɨḍ-to put to dry",,,,,,,,,,601,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fktet&text_number=577&root=config
wɨd_ (obl.wɨd_n-/wɨn-),one,,South Dravidian etymology,,"Also Kotapan ond_,pand_eleven;ojone thing alone;ond-(ondy-) (things) grow together, (persons) are reconciled; intimacy arises;ot-(oty-) to be friendly; Todawɨd_y,wɨd_īalone;wɨnaṛat the same time, together (wɨd_ naṛone step; cf. 3582);wɨd_ɨnaṛat once, immediately (<wɨd_ī naṛone step only);ofod_yall, the whole",,,,,,,,,,990,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fktet&text_number=565&root=config
"up- (upy-) ""to be pleased, agree""","to accept, agree",,South Dravidian etymology,,"Also Kotaopstate of being in agreement;opc-(opc-) to hand over, entrust; Todaupc-(upč-),ufc-(ufč-) to hand over;koy-upmsignature",,,,,,,,,,924,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fktet&text_number=578&root=config
"wɨ̄r ak ""one ačok measure""",one,,South Dravidian etymology,,"Also Kotaor kaṛmone kaṛm measure;or poṛthalf of the day;ōr akone oḷk measure;ōr āṛone year;ōrāḷcco-wife;o cāryone side;o budyof one mind;orrvīone at a time, once every day;obīsame place, together;o-talcrookedness (e. g. of mouth), deviation from straight line or perfect shape or position, one side (off the path);otalg-(otalgy-) to go on one side, avoid by going around; ?oŋg-(oŋgy-) to be a half-breed, change (intr.) magically into something else;oŋgc-(oŋgc-) to breed from two different strains, change (tr.) magically into something else; Todawɨ̄r ōṛone year;oš talhalf of cloak that contains pocket, half of cloak under which one sleeps;oš ter_one handful;o kwāwone kwāx measure;o nūr_100;o munone side;o fēs_yone wall of pen (esp. in song)",,,,,,,,,,990,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fktet&text_number=564&root=config
