Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
genji ēr,water from boiled rice,,Gondwan etymology,,,,,,,,,,,1174,1107,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=257&root=config
gēṭa,hoof,,Gondwan etymology,,,,,,,,,,,1182,1943,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=261&root=config
"goḍ(u) (pl. goḍk), (Su.) goḍḍu (pl. goḍku)",cow,,Gondwan etymology,,,,,,,,,,,1189,2074,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=274&root=config
"gongoṛ keser ""sickle""",crooked; sickle,,Gondwan etymology,,,,,,,,,,,"1076, 1183",2032,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=280&root=config
"guṛi ""temple""",temple; tomb,,Gondwan etymology,,,,,,,,,,,1113,1655,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=290&root=config
"gumudu ""(Lush.) Gmelina arborea""",a k. of tree,,Gondwan etymology,,,,,,,,,,,1149,1742,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=301&root=config
"gunḍal ""sawdust""","dust, powder",,Gondwan etymology,,,,,,,,,,,1117,1692,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=303&root=config
"guddaṛ ""spade, hoe""",spade; axe,,Gondwan etymology,,,,,,,,,,,749,1722,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=553&root=config
kunji,large owl,,Gondwan etymology,,,,,,,,,,,724,1647,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=569&root=config
"gunj- ""(Su.) to pull""",to pull,,Gondwan etymology,,,,,,,,,,,1105,1648,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=308&root=config
"guppa ""thick forest""",thick bushes,,Gondwan etymology,,Also Gondi_Grigsonguppaundergrowth,,,,,,,,,1138,1733,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=312&root=config
vēnḍ,"he, this man",,Gondwan etymology,,,,,,,,,"The original quality of the vowel has been preserved in Gondi_S (īn<*iv-n) and Gondi_Ch, which alone of all dialects has preserved some traces of-v-in its former position:iyel<*iv-l<*iv-nR. In most other dialects vowel quality has been modified, and some preserved the original-v-by means of a metathese.",,"390, 181, 212, 3314",410,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=348&root=config
"irr- ""to hide""","to put, place; to keep",,Gondwan etymology,,,,,,,,,,,182,442,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=325&root=config
ilk- (Su.),to be sprained,,Gondwan etymology,,,,,,,,,,,,2702,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=1117&root=config
iṛk-,"(flood) to subside, (water) dries up",,Gondwan etymology,,,,,,,,,,,194,430,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=345&root=config
renḍ,two (non-masc.),,Gondwan etymology,,"Most dialects haveranḍ; Also Gondi_Tr, Gondi_Phrahk rahktwo each; Gondi_W, Gondi_Chranṭeboth, pair; Gondi_Trrancētwo or so",,,,,,,,,3013,474,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=1057&root=config
īṛu māṛa,mahua,,Gondwan etymology,,Also Gondi_A (Su.)hirpmahua;hirūkmahua flowers,,,,,,,Forms with-kare actually plural forms.,,183,485,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=346&root=config
īṛs-,to comb the hair,,Gondwan etymology,,,,,,,,,,,215,493,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=339&root=config
"rēyi kīke, (Su.) reyya","shrimp, prawn",,Gondwan etymology,,,,,,,,,,,3060,517,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=1060&root=config
ḍig-,to descend,,Gondwan etymology,,,,,,,,,,,1562,502,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=165&root=config
"leyonḍ (pl. leyor), (T) leyōṇḍu ""young man""","boy, young man",,Gondwan etymology,,"Also Gondi_Tr, Gondi_Ph, Gondi_Chd fem.raiyā; Gondi_L fem.leyā; Gondi_Ma fem.leya(pl.-sk); Gondi_Ko fem.lēydaṛ, (T)ledāḍi;Gondi_A (Su.) fem.ḍiyyā; Gondi_A (SR)lehmīyouth",,,,,,,,,"3066, 3125",513,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=612&root=config
benonḍ,"who, which man",,Gondwan etymology,,,,,,,,,,,2651,5151,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=106&root=config
ēnḍ,year,,Gondwan etymology,,Also Gondi_Ko (Su.)ēṇḍyear,,,,,,,,,379,5153,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=1434&root=config
ēr,water,,Gondwan etymology,,"Also Gondi_Tryeh-gatāthe water gnat;yeha-kkorrthe diving grebe; Gondi_W, Gondi_Phetkthirst",,,,,,,The form 'thirst' should be reconstructed as*etk.,,391,5159,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=1432&root=config
ēn,elephant,,Gondwan etymology,,,,,,,,,,,384,5161,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=1435&root=config
eṛj,a bear,,Gondwan etymology,,Also Gondi_Pharjefemale bear,,,,,,,The exact ending of the word in PG is unclear.,,361,857,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=215&root=config
"kay-kaṭ ""bile""",spleen,,Gondwan etymology,,,,,,,,,,,"464, 523",1148,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=433&root=config
kāṇḍrūm (Su.),hornet,,Gondwan etymology,,Also Gondi_Mukaraṭihornet,,,,,,,In Gondi_Mukaraṭiwe see the original-r-that has fallen out everywhere else in the cluster*-rnḍ-; this also led to vowel lengthening.,,"527, 627, 1042",1117,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=415&root=config
kay,hand,,Gondwan etymology,,,,,,,,,,,519,2023,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=442&root=config
kalam,threshing floor,,Gondwan etymology,,,,,,,,,Gondi_Trkaṛāis irregular (*-l-would be expected). Maybe it doesn't belong here.,,568,1376,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=377&root=config
"kahr- ""to teach""",to learn; to teach,,Gondwan etymology,,"Also Gondi_A (SR)karivāla student;karusānāto teach; Gondi_Chdkarutānā, Gondi_Trkarehtānā, Gondi_Wkarahtānā, Gondi_Phkarrahtānā, Gondi_Mukarih-, Gondi_Makar̨ʔ-to teach",,,,,,,,,531,1297,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=380&root=config
"gansk- ""(Su.) to dream""",to dream,,Gondwan etymology,,Also Gondi_Trkanskstānāto send a dream (of god); Gondi_A (SR)kanjkānāto dream,,,,,,,,,507,1407,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=405&root=config
"karŋg-, (Su.) karŋ-","to melt, dissolve",,Gondwan etymology,,,,,,,,,,,530,1292,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=417&root=config
karŋg-,to call,,Gondwan etymology,,,,,,,,,,,547,1291,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=427&root=config
