Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
"pisa ""mad woman""",mad,,Gondwan etymology,,Also (Hislop)pisalid.,,,,,,,,,,4142,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=1453&root=config
peg_h_,rain,,Gondwan etymology,,,,,,,,,,,2239,4199,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=958&root=config
"pilā ""child, young of an animal""",girl; child,,Gondwan etymology,,,,,,,,,,,2253,4198,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=980&root=config
"pogā ""tobacco""",smoke; tobacco,,Gondwan etymology,,Also Gondi_Mpoīsmoke; Gondi_Mupoy-to smoke (intr.); Gondi_A (Su.)poyyūs-to season (curry),,,,,,,,,"2372, 2398",4240,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=1011&root=config
bomo,breast,,Gondwan etymology,,,,,,,,,,,2631,3935,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=99&root=config
poṛd,sun,,Gondwan etymology,,"Also Gondi_Tra-ppōṛthen,ba-ppōṛwhen?",,,,,,,,,2420,4559,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=998&root=config
poranā,"to abuse, insult",,Gondwan etymology,,,,,,,,,,,2402,4540,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=1001&root=config
punā,new,,Gondwan etymology,,,,,,,,,,,2301,4275,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=1030&root=config
"pogaṛ pitte ""pigeon""","pigeon, dove",,Gondwan etymology,,Also Gondi_Trpaorishblue rock-dove,,,,,,,,,"2306, 2067",4334,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=1020&root=config
hārūŋg,six,,Gondwan etymology,,"Also Gondi_Trsārksix each; Gondi_W, Gondi_Phsarne(W) fourth day after tomorrow, (Ph) sixth day",,,,,,,In Gondi_Gs-preserved by analogy with 'five'.,,3344,2485,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=1091&root=config
