Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
xul-ing (xulī-),to fear,,Dravidian etymology,,"Also BRAxulīsfear;xulkunsoft, soft-hearted, tractable, submissive, worn away",,,,,,,,,,1806,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=233&root=config
xutt-ing,1 to pierce 2 to dig,,,,,,,,,,,,,,,,,,44,4,
xutt-ing,"to dig, probe",,Dravidian etymology,,,,,,,,,,,,1719,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=237&root=config
xurr-ukāv,to bark; to sound,,Nostratic etymology,,,,,,,,,Expressive. Telugu*kukk-<*kurk-.,,,,,,,44,16,
xurr-ukāv,a snore,,Dravidian etymology,,,,,,,,,,,,1796,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=266&root=config
xar-ās,"calf, deer",,,,,,,,,,,,,,,,,,45,5,
xar-ās,"bull, bullock",,Dravidian etymology,,Also BRAxaṛram,,,,,,,,,,1123,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=230&root=config
xarr-ing,to cross,,Nostratic etymology,,,,,,,,,NDR *-ṭ- because of (probably) y-conjugation. But the *-ṇ- in Gondwan is incomprehensible!,,,,,,,45,7,
xarr-ing,"to proceed on foot, make one's way",,Dravidian etymology,,,,,,,,,,,,1109,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=228&root=config
gaṭ (?),to bite,,,,,,,,,,,,,,,,,,45,9,
gaṭ,a bite,,Dravidian etymology,,,,,,,,,,,,1124,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=59&root=config
kā-,to go,,Nostratic etymology,,,,,,,,,,,,,,,,45,11,
kā-,"(pres. indef.kāv, kās, kāe, kān, kāre, kār; pres.fut.kāva, kāsa, kāik, kāna, kāre, kāra;kāmbolet us (incl.) go) ""to go, depart, etc."" (seehi-n-ing)",,Dravidian etymology,,,,,,,,,,,,1419,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=268&root=config
kah-ing,to die,,,,,,,,,,,,,,,,,,45,12,
kah-ing,"(past kask-, neg. kas-) to die, die down (of fire)",,Dravidian etymology,,"Also BRAkasifing,kasfingto kill",,,,,,,,,,2426,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=96&root=config
kī-sh,pus; to rot,,,,,,,,,,,,,,,,,,45,19,
kī-sh,"pus, snot",,Dravidian etymology,,,,,,,,,,,,1606,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=111&root=config
kub-ēn,headpad; to carry (on head),,,,,,,,,,,The Central Dravidian forms are dubious here and may be borrowed from South Dravidian (the phonetical correspondences are not quite regular).,,,,,,,46,4,
kub-ēn,heavy,,Dravidian etymology,,,,,,,,,,,,2677,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=106&root=config
"kurr-ing, kurr-ēnging",to shrink,,,,,,,,,,,,,,,,,,46,5,
"kurr-ing, kurr-ēnging","to shrink from, contract, keep back, withhold (hand, property)",,Dravidian etymology,,,,,,,,,,,,2687,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=109&root=config
kūr-ing,"to revolve, twist",,Nostratic etymology,,,,,,,,,,,,,,,,46,6,
kūr-ing,"to roll up (tr.), make a clean sweep of",,Dravidian etymology,,,,,,,,,,,,2684,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=113&root=config
mash-āx,spot,,,,,,,,,,,,,,,,,,46,9,
mash-āx,"scarred; bald, hornless (of animals)",,Dravidian etymology,,,,,,,,,,,,4632,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=124&root=config
mār,son,,,,,,,,,,,,,,,,,,46,20,
mār,"son, boy, lad",,Dravidian etymology,,Also BRAmasiṛdaughter,,,,,,,,,,4764,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=141&root=config
mash (?),mountain,,Nostratic etymology,,,,,,,,,"Burrow and Emeneau put Brahuimashhere, but there are no other satisfactory correspondences of Bra. sh = PDR *l.",,,,,,,47,14,
mash,"hill, mountain",,Dravidian etymology,,,,,,,,,,,,4742,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=123&root=config
mal-ing,to open (as a flower),,,,,,,,,,,,,,,,,,47,17,
mal-ing,"to open, undo, untie",,Dravidian etymology,,"Also BRAmalingingto be opened, undone, untied, begin (rain), get up (wind)",,,,,,,,,,4739,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=116&root=config
mal-ēnṭ,barren,,,,,,,,,,,,,,,,,,47,18,
mal-ēnṭ,ewe or she-goat that has ceased to give milk,,Dravidian etymology,,,,,,,,,,,,4738,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=115&root=config
mann-ing,to be,,Nostratic etymology,,,,,,,,,,,,,,,,48,4,
"mann-ing (mar-, ma-, past mass-)","to become, be",,Dravidian etymology,,,,,,,,,,,,4778,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=118&root=config
maṭ,"close, crowded",,,,,,,,,,,,,,,,,,48,14,
maṭ,"thick, dense (of hair, jungle, weaving, buttermilk)",,Dravidian etymology,,,,,,,,,,,,4681,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=126&root=config
marg_h_,horn,,Nostratic etymology,,,,,,,,,,,,,,,,49,3,
marg_h_,horn,,Dravidian etymology,,,,,,,,,,,,4720,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=119&root=config
ma-un,black; dark,,,,,,,,,,,,,,,,,,49,19,
ma-un,"black, dark (of night)",,Dravidian etymology,,,,,,,,,,,,4781,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=127&root=config
mām-ā,mother's brother,,,,,,,,,,,,,,,,,,50,13,
mām-ā,maternal uncle,,Dravidian etymology,,,,,,,,,,,,4813,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=140&root=config
mir-ing,to smear,,Nostratic etymology,,,,,,,,,,,,,,,,51,16,
mir-ing,to plaster,,Dravidian etymology,,,,,,,,,,,,5082,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=131&root=config
bē,"1 up; height 2 fine, good",,Nostratic etymology,,,,,,,,,,,,,,,,52,1,
bē,"up, over, on (only as a verbal prefix, e.g.bē-haṛsingto turn over, upset,bē-xallingto steal)",,Dravidian etymology,,,,,,,,,,,,5086,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=29&root=config
mu-x,1 breast 2 waist,,Nostratic etymology,,,,,,,,,,,,,,,,53,13,
mu-x,"waist, loins",,Dravidian etymology,,,,,,,,,,,,4986,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=139&root=config
mōl_h_,smoke,,,,,,,,,,,The North Dravidian form is unclear.,,,,,,,54,7,
mōl_h_,smoke,,Dravidian etymology,,,,,,,,,,,,5131,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=143&root=config
mōṭ,fool,,,,,,,,,,,,,,,,,,54,11,
mōṭ,foolish,,Dravidian etymology,,,,,,,,,,,,5135,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=145&root=config
mus-t,to cover,,Nostratic etymology,,,,,,,,,,,,,,,,55,4,
mus-t,"shut, closed",,Dravidian etymology,,,,,,,,,,,,4915,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=136&root=config
mukk-ing,1 to strain 2 to grunt,,Nostratic etymology,,,,,,,,,,,,,,,,55,7,
mukk-ing,to stammer,,Dravidian etymology,,,,,,,,,,,,4896,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=133&root=config
mōn,front,,Nostratic etymology,,,,,,,,,,,,,,,,55,13,
mōn,front,,Dravidian etymology,,"Also BRAmōnībeing in front;mustbefore, formerly",,,,,,,,,,5020,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=144&root=config
mur-ū,hare,,Nostratic etymology,,,,,,,,,The cluster here is extremely hard to determine; cf. Alt. *mi̯óńdo 'hare'.,,,,,,,55,17,
mur-ū,hare,,Dravidian etymology,,,,,,,,,,,,4968,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=134&root=config
muṭṭ-ux,knot (of hair); to tie hair in knots,,,,,,,,,,,,,,,,,,56,17,
muṭṭ-ux,"knot, bundle; knotted",,Dravidian etymology,,,,,,,,,,,,4921,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=138&root=config
mu-siṭ,three,,Nostratic etymology,,,,,,,,,,,,,,,,57,8,
mu-siṭ,three (entities),,Dravidian etymology,,Also BRA adj.musi;musīkathree times,,,,,,,,,,5052,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=135&root=config
mut-kun,old,,,,,,,,,,,,,,,,,,58,10,
mut-kun,old; old thing,,Dravidian etymology,,,,,,,,,,,,4954,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=137&root=config
narr-ing,to fear,,,,,,,,,,,"Possibly two roots here; this is especially probable considering that NDR has an anlaut vowel, and*ń-almost never disappears in PNDR.",,,,,,,59,20,
narr-ing,"to flee, run away",,Dravidian etymology,,,,,,,,,,,,3605,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=149&root=config
nan,night,,Nostratic etymology,,,,,,,,,Unexplainable shortness in Tamil; one should also note the feeble position of the root in SDR (dialectal Tamil form with unexplainable vowel shortness).,,,,,,,60,18,
nan,night,,Dravidian etymology,,,,,,,,,,,,3621,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=148&root=config
ditar,blood,,,,,,,,,,,"Compound:*nej-'oil, ghee' +*tōr-'to flow'.",,,,,,,61,16,
ditar,blood,,Dravidian etymology,,,,,,,,,,,,3748,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=50&root=config
dē,1 time 2 sun,,Nostratic etymology,,,,,,,,,Does the Brahui form mean that SDR*-r-is suffixal?,,,,,,,63,2,
dē,"sun, sunshine, day, time",,Dravidian etymology,,,,,,,,,,,,3774,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=54&root=config
darō,yesterday,,,,,,,,,,,Tel. *ninn- <*ner_-n-.,,,,,,,63,7,
darō,yesterday,,Dravidian etymology,,Also BRAdare nannight before last,,,,,,,,,,3758,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=48&root=config
dīr,water,,Nostratic etymology,,,,,,,,,,,,,,,,64,3,
dīr,"water, flood-water, juice, sap",,Dravidian etymology,,,,,,,,,,,,3690,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=57&root=config
nan,we (excl.),,,,,,,,,,,,,,,,,,64,7,
ī (obl. kan-),I,,,,,,,,,,,,,,,,,,64,8,
ī (obl. kan-),I,,Dravidian etymology,,,,,,,,,,,,5160,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=252&root=config
num (obl. num-),you (pl.),,,,,,,,,,,,,,,,,,64,10,
num (obl. num-),you (pl.),,Dravidian etymology,,,,,,,,,,,,3688,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=151&root=config
nī,thou,,Nostratic etymology,,,,,,,,,,,,,,,,64,11,
nī,"thou, you (2sg.)",,Dravidian etymology,,"(obl. nē, n-; enclitic gen., dat., acc. -ne)",,,,,,,,,,3684,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=153&root=config
nug_h_ushing,to swallow,,Nostratic etymology,,,,,,,,,"NDR points to a possible*nun-with a suffixal *-k-; if so, SDR*nuŋ-<*nun-k-.",,,,,,,65,9,
nug_h_ushing,"to swallow, devour, gulp down",,Dravidian etymology,,,,,,,,,,,,3697,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=150&root=config
nus-ing,to grind,,Nostratic etymology,,,,,,,,,KT *nuc < *nud_-c-.,,,,,,,65,17,
nus-ing,"to crush, grind",,Dravidian etymology,,Also BRAnusxalhandmill;nutflour,,,,,,,,,,3728,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=152&root=config
hōr,"claw, nail",,Nostratic etymology,,,,,,,,,,,,,,,,66,14,
hōr,finger,,Dravidian etymology,,,,,,,,,,,,561,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=87&root=config
asiṭ (?),one,,Nostratic etymology,,,,,,,,,,,,,,,,67,13,
asiṭ,one (entity),,Dravidian etymology,,,,,,,,,,,,990,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=10&root=config
pac-x,"skin, bark",,,,,,,,,,,Very local root.,,,,,,,68,20,
pac-x,"natural outer sheath or covering, bark",,Dravidian etymology,,"Also BRApacīrok,pacīronkouter layer or crust",,,,,,,,,,3833,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=154&root=config
padd-ām,"moist, damp; distended, inflated",,,,,,,,,,,,,,,,,,69,8,
padd-ām,"inflation, distension",,Dravidian etymology,,,,,,,,,,,,3906,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=155&root=config
"pān-ing (pā-, pār-)","1 to command, speak 2 to send",,,,,,,,,,,The root has a variant with simple-n-in some of the languages (part. Tamil). Old dialectal variation?,,,,,,,70,8,
"pān-ing (pā-, pār-)","to say, speak, tell, speak of, call a thing something, say to oneself",,Dravidian etymology,,,,,,,,,,,,3887,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=177&root=config
pāl_h_,milk,,,,,,,,,,,,,,,,,,72,16,
pāl_h_,"milk, milky juice or sap of plants",,Dravidian etymology,,,,,,,,,,,,4096,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=176&root=config
pin,name,,Nostratic etymology,,,,,,,,,,,,,,,,74,4,
pin,name,,Dravidian etymology,,,,,,,,,,,,4410,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=165&root=config
piring,big,,Nostratic etymology,,,,,,,,,PN*pe-because used mostly in compounds where the first -r- of the cluster has fallen out.,,,,,,,74,5,
piring,to swell (of the body or limbs),,Dravidian etymology,,,,,,,,,,,,4411,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=169&root=config
pic,rheum of the eye,,,,,,,,,,,Cf. Kur.bejje.,,,,,,,75,7,
pic,rheum of the eye,,Dravidian etymology,,,,,,,,,,,,4143,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=161&root=config
pir,rain,,,,,,,,,,,,,,,,,,75,14,
pir,rain,,Dravidian etymology,,Also BRApir dassingto rain,,,,,,,,,,4199,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=167&root=config
pill-ōta,young girl,,Nostratic etymology,,,,,,,,,Lack of retroflex articulation in PGn is somewhat strange.,,,,,,,76,1,
pill-ōta,"poor child, small child, orphan, miserable",,Dravidian etymology,,,,,,,,,,,,4198,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=164&root=config
pinn-ing,"to entwine, twist",,,,,,,,,,,,,,,,,,76,8,
pinn-ing,to be twisted,,Dravidian etymology,,"Also BRApēṛingto wrap round, roll round, twine round",,,,,,,,,,4207,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=166&root=config
pir-g_h_ing,"to twist, turn",,,,,,,,,,,,,,,,,,76,9,
pir-g_h_ing,to twist (esp. a rope),,Dravidian etymology,,,,,,,,,,,,4177,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=168&root=config
pir-g_h_ing,"to crack, open",,,,,,,,,,,,,,,,,,76,11,
piḍ,"entrails, bowels",,,,,,,,,,,,,,,,,,76,17,
piḍ,"belly, stomach",,Dravidian etymology,,,,,,,,,,,,4193,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=162&root=config
pil_h_-ing,"to squeeze, milk",,,,,,,,,,,Either two different roots or some unknown cluster.,,,,,,,76,19,
pil_h_-ing,"to squeeze, squeeze out, massage, press hard",,Dravidian etymology,,Alsoprincingid.,,,,,,,,,,4183,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=163&root=config
pī,excrement,,,,,,,,,,,,,,,,,,77,1,
pī,"excreta, esp. of human beings and birds",,Dravidian etymology,,,,,,,,,,,,4210,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=178&root=config
pōs,vulva,,,,,,,,,,,,,,,,,,77,11,
pōs,vulva,,Dravidian etymology,,,,,,,,,,,,4476,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=183&root=config
pud-ēn,"1 to soak, get wet 2 to swell",,,,,,,,,,,Probably several different roots.,,,,,,,77,20,
pud-ēn,"cold, chilly, cool, not inflamed, stale (of bread)",,Dravidian etymology,,"Also BRApudīcoldness, cold, frost",,,,,,,,,,4505,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=172&root=config
pōl-ing,"bad, mean; dirty, pollution",,,,,,,,,,,,,,,,,,78,18,
pōl-ing,"stain, stain on one's character",,Dravidian etymology,,,,,,,,,,,,4547,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=180&root=config
put-unk,"1 to bury, cover 2 bush",,Nostratic etymology,,,,,,,,,,,,,,,,79,14,
put-unk,"bundle, knot, knotted string",,Dravidian etymology,,,,,,,,,,,,4509,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=174&root=config
pūt-uṛō,blister,,Nostratic etymology,,,,,,,,,The Brahui form is unclear (dental instead of retroflex?),,,,,,,79,19,
pūt-uṛō,blister,,Dravidian etymology,,,,,,,,,,,,4496,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=188&root=config
pōrr-ing,to hatch eggs,,,,,,,,,,,,,,,,,,80,13,
pōrr-ing,to hatch eggs,,Dravidian etymology,,,,,,,,,,,,4538,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=182&root=config
pūs-kun,new,,,,,,,,,,,Cf. Salurpunc; could it point to PKG*pusn-<*putn-?,,,,,,,80,19,
pūs-kun,"new, fresh, recently",,Dravidian etymology,,,,,,,,,,,,4275,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=185&root=config
pū,"worm, insect",,Nostratic etymology,,,,,,,,,,,,,,,,82,8,
pū,"worm, maggot, caterpillar",,Dravidian etymology,,Also BRApul-mak/k/ītapeworm,,,,,,,,,,4312,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=184&root=config
pūsh-kun,1 green 2 yellow,,,,,,,,,,,,,,,,,,82,14,
pūsh-kun,yellow,,Dravidian etymology,,,,,,,,,,,,4356,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=186&root=config
"sal-ing, sal-īng",to stand,,,,,,,,,,,Isolated Brahui form.,,,,,,,83,16,
"sal-ing, sal-īng","to stand, stand up, remain with, survive, stop, cease from",,Dravidian etymology,,,,,,,,,,,,916,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=190&root=config
sū,"flesh, meat",,Nostratic etymology,,,,,,,,,Correspondences are unclear.,,,,,,,84,14,
sū,"flesh, meat",,Dravidian etymology,,,,,,,,,,,,3373,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=193&root=config
cal-[ēng]ing,"to split, crack",,Nostratic etymology,,,,,,,,,,,,,,,,85,13,
cal-[ēng]ing,"to become cracked, split",,Dravidian etymology,,,,,,,,,,,,2377,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=36&root=config
sil,to peel off,,,,,,,,,,,,,,,,,,86,9,
sil,"skin, slough of snake, fruit-skin, rind",,Dravidian etymology,,,,,,,,,,,,2585,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=191&root=config
ti-n-ing,to bring; to give to 1st/2nd p.,,Nostratic etymology,,,,,,,,,,,,,,,,88,9,
ti-n-ing,to give,,Dravidian etymology,,"Forms: tining (tir-, neg. ti-, present ēt- [dial. tē-], imper. ēte, past tiss-). Also BRAtissact of giving, generosity;hatining,hatiring,hataring,hating(neg.hati-, presenthatē-,hatarē-, imper.hata,hatar, pasthēs-) to bring, give birth to, think of doing something, attempt, intend",,,,,,,,,,3098,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=199&root=config
ta-fing,"to bind, chain",,Nostratic etymology,,,,,,,,,,,,,,,,88,19,
ta-fing,"to tie up, bind, bewitch, build, construct (embankment); become congealed, gather (of clouds)",,Dravidian etymology,,,,,,,,,,,,3133,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=195&root=config
taḍ,to obstruct; obstruction,,,,,,,,,,,,,,,,,,89,9,
taḍ,power to resist,,Dravidian etymology,,,,,,,,,,,,3031,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=194&root=config
tahō,wind,,Nostratic etymology,,,,,,,,,,,,,,,,90,16,
tahō,wind,,Dravidian etymology,,,,,,,,,,,,3149,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=196&root=config
tēn,"he, himself",,Nostratic etymology,,,,,,,,,,,,,,,,91,2,
tēn,"self, myself, thyself, himself, ourselves, etc.",,Dravidian etymology,,"Also BRAtēnāīthat which belongs to self, etc.: brotherhood, friendship;tēn-pa-tēnamong ourselves, yourselves, themselves.",,,,,,,,,,3196,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=211&root=config
daṛ-ing,to fall low; to lower,,,,,,,,,,,Brahui?,,,,,,,91,12,
daṛ-ing,"to get down, go down, descend, dismount",,Dravidian etymology,,"Also BRAdaṛinging, daṛangingid.;tammingto fall, lie down, succumb, set (of the moon), befall, desist",,,,,,,,,,3178,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=49&root=config
tri-kking (?),wrinkle; fold,,,,,,,,,,,,,,,,,,92,4,
tri-kking,"to sprout, protrude",,Dravidian etymology,,"Also BRAtrikkspeouting, shoot",,,,,,,,,,3119,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=202&root=config
tēl_h_,scorpion,,,,,,,,,,,,,,,,,,92,11,
tēl_h_,scorpion,,Dravidian etymology,,,,,,,,,,,,3470,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=210&root=config
"cāing (dial. tā-, tiā-; neg. tipp-, titt-, < base *tir-)","to be clear, evident",,,,,,,,,,,,,,,,,,92,14,
"cāing (dial. tā-, tiā-; neg. tipp-, titt-, < base *tir-)","to understand, know, realize, regard",,Dravidian etymology,,,,,,,,,,,,3419,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=42&root=config
tī-n,to burn,,Nostratic etymology,,,,,,,,,,,,,,,,93,18,
tī-n,"scorching, scorching heat",,Dravidian etymology,,Also BRAtīrūnkspark,,,,,,,,,,3266,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=212&root=config
durr-[ēng]ing (?),to begin; to get ready,,,,,,,,,,,,,,,,,,94,3,
durr-[ēng]ing,"to dare, venture",,Dravidian etymology,,,,,,,,,,,,3481,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=52&root=config
"tōning (tōr-, tō-)",to touch,,,,,,,,,,,,,,,,,,94,20,
"tōning (tōr-, tō-)","to hold, keep, maintain, keep back, fend off, restrain",,Dravidian etymology,,,,,,,,,,,,3480,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fbraet&text_number=215&root=config
-tōl,egg,,Nostratic etymology,,,,,,,,,"Cf. PDR *tōl 'skin, hide'.",,,,,,,95,11,
