Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
"marnḍu ""male cross-cousin""",cross-cousin,,Gondwan etymology,,Also Gondi_Ymarnḍeyaṛfemale cross-cousin; Gondi_A (Su.)marṇḍū(pl.-r) male cross-cousin,,,,,,,,,2731,4762,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=656&root=config
mars,axe,,Gondwan etymology,,,,,,,,,,,2738,4749,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=629&root=config
"māma (pl. -lir) ""mother's brother, father's sister's husband, wife's father""",mother's brother,,Gondwan etymology,,"Also Gondi_Chmāmifather's sister, mother's brother's wife",,,,,,,,,2791,4813,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=673&root=config
"vedur ""brain""","brain, marrow",,Gondwan etymology,,,,,,,,,,,2954,5062,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=689&root=config
"verer ""throat""","neck, throat",,Gondwan etymology,,Also Gondi_Lveḍorīneck;veḍāgāthroat,,,,,,,,,3287,4847,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=1394&root=config
"meṭa ""hill""","mountain, hill",,Gondwan etymology,,Also Gondi_A (SR)meṭṭāhillock,,,,,,,,,2949,5058,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=695&root=config
"mēy- ""to graze (intr.)""",to graze,,Gondwan etymology,,"Also Gondi_Trmehtānāto graze cattle;mehtārīgrazier, herd; Gondi_Mmehānāto graze; Gondi_A, Gondi_Y, Gondi_Dmēh-, Gondi_Mu, Gondi_Smeh-, Gondi_Mamēʔ-to grze (tr.)",,,,,,,,,"2964, 2968",5093,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=704&root=config
mēndul,body,,Gondwan etymology,,,,,,,,,,,2963,5099,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=700&root=config
mēs (pl. -k),egg,,Gondwan etymology,,,,,,,,,,,2962,5088,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=701&root=config
miŋ-,to swallow,,Gondwan etymology,,,,,,,,,,,2818,4866,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=722&root=config
