Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
"akatti, accam, acci",pea-tree,,Dravidian etymology,,,,,,,,,"Only an old inlaut cluster can account for the correspondences between Tamil and Kannada; the cluster is clearly seen in the Old Indian borrowingagasti-. Some of the Kannada forms (or even all of them) may actually be borrowed from Telugu, which would still leave us with the same correspondence, but between Tamil and Telugu.",,,0005,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=4&root=config
"akaẓ (-v-, -nt-)",to dig,"akaẓimoat;akaẓān_,akaẓ elifield rat;āẓ(-v-, -nt-) to dig;āẓi(-pp-, -tt-) to dig deep",Dravidian etymology,,,,,,,,,,,,0011,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=10&root=config
"akai (-v-, -nt-)","to sprout, flourish","(-pp-, -tt-) to sprout, rise; to raise;akaippurising, elevation",Dravidian etymology,,,,,,,,,,,,0015,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=14&root=config
akil (in cpds.akir_-),eagle-wood,akkueagle-wood,Dravidian etymology,,,,,,,,,"Tamilakkumay point to a more archaic monosyllabic form, but could be a later back formation as well.",,,0013,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=12&root=config
"āy, āyi, yāy, ñāy",mother; woman,"āycci,āccimother, grandmother;āccāḷmother;āyāḷmother, grandmother, old woman; (yāymy mother,ñāythy mother; Kur_unt 40);tāymother;tāycciwet nurse, pregnant woman;tāyārmother, Lakṣmī;tāymaimotherhood",Dravidian etymology,,,,,,,,,,,,0364,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=327&root=config
"ayyan_, aiyan_",father; father's brother,"ayyāfather, respectable man;aiyarmen worthy of respect, sages, brahmans, title of smārta brahmans, etc.;tam-aiyan_elder brother or parallel male cousin;numaiyan_your elder brother;ailord, master, husband, king, guru, priest, teacher, father",Dravidian etymology,,,,,,,,,"Just like*t-and-, this root commonly refers to 'father' as an honourable mention. The original meaning differentiation may have been preserved in Kodagu, whereappë= 'father', whileayyë= 'father's brother, male cousin'; none of the other languages present an equally clear picture. The only common PSDR stem is the one in*-n(*ajja-n, pl.*ajja-r).",,,0196,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=175&root=config
"ayir (-pp-, -tt-)","to doubt, suspect","ayirppudoubt, suspicion;aiyamdoubt, uncertainty, scepticism",Dravidian etymology,,,,,,,,,"Kittel's forms with initialn-do not fit into the picture at all from a strictly phonetic point of view (the fact that *ń-is regularly eliminated in some positions in some Dravidian languages does not mean that we can easily correlate any two Kannaḍa dialectal variants with and without the initial nasal). They are rather to be compared with similar Tamil roots likenaccu'tease, vex, trouble'.",,,0190,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=171&root=config
"akkā, akkai, akkan_, akkāttai, akkāḷ, akkacci, akkaicci",elder sister,,Dravidian etymology,,,,,,,,,,,,0023,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=20&root=config
a,that,,Dravidian etymology,,,,,,,,,,,,0001,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=4686&root=config
allu (alli-),"to knit, weave",,Dravidian etymology,,,,,,,,,,,,0260,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=234&root=config
al-,not,"allatuevil, sin; or, if not, or else;allavaisin, evil, uselessness;allātawhich is not, different from;allāmal,allāl,an_r_i,an_r_iyilexcept, besides;an_mainegation of identity, reciprocal negation; evil",Dravidian etymology,,,,,,,,,,,,0234,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=211&root=config
aḷ,strength,,Dravidian etymology,,,,,,,,,,,,0291,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=261&root=config
aḷukku (aḷukki-),to fear,,Dravidian etymology,,,,,,,,,,,,0306,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=275&root=config
"ala (-pp-, -nt-)",to suffer,"alamdistress, pain, misery;alappuconfusion of mind;alantalaidistress, vexation, confusion;alantaitrouble;alantōn_one who is in distress;alati-kulatidisorder, confusion;alaŋku(alaŋki-) to be agitated in mind, troubled;alacu(alaci-) to suffer, be distressed, be exhausted, become weary;alamaru(alamari-) to be agitated, distressed;alamala(-pp-, -nt-) to be confused, dazed, be anxious;alampalvexation, trouble;alavu(alavi-) to be troubled in mind; n. confusion, perturbation;alavalaihasty action, confusion of mind, distress;alu(-pp-, -tt-) to be weary, tired by overwork or care;aluppuweariness, exhaustion;aluvalbusiness, affair;alai(-v-, -nt-) to be harassed, wander in weariness, (-pp-, -tt-) to harass, vex, afflict, annoy; n. oppression;alaicu(alaici-) to be lazy;alaiccalweariness, vexation;alaippudisturbance, distress, trouble;alaivumental agitation, trouble, distress;allalaffliction, distress;allā(-pp-, -nt-) to suffer, be in distress; n. distress;allāṭu(allāṭi-) to suffer",Dravidian etymology,,,,,,,,,"In Tamil there exists evidence for at least three bisyllabic stems with similar semantics:ala-,alu-,alai-. The variant with-u-is the least well represented of the three and may be secondary (e. g., a back-formation fromaluppu, which itself would be a reduced dialectal variant of*alappu). The other two, however, both find parallels outside of the Tamil-Malayalam area (cf. the Kan. oppositionala-ale), and the question is whether they go back to the same root or not. According to the general policy of DEDR, we would have to judge in favour of the former; in this particular case, however, even Burrow & Emeneau note that ""these etyma and those s. v. Ta.alaŋkuseem to have started from two roots with different basic meanings: suffer and move, shake"". It seems, therefore, reasonable to trace*ala-back to a stem with the basic meaning 'suffer', and*alai-back to 'move, shake, dangle', with a whole bunch of derived forms (see*ala-ŋ-,*ala-ṭ-, etc.). For the same reason of numerous possible contaminations, however, that Burrow & Emeneau also complain about, we do not separate the forms in this database entry.",,,0236,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=213&root=config
"aḷa (-pp-, -nt-)",to measure,"aḷapu,aḷappammeasurement;aḷappuid., bounds, limit;aḷavumeasure, extent, size, number;aḷavilimit;aḷavaimeasure, bounds, limit;aḷavan_one who measures the grain",Dravidian etymology,,,,,,,,,,,,0295,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=265&root=config
allappan_,to chatter,"alappu(alappi-) to chatter, prattle, talk nonsense;alampu(alampi-) to sound, tinkle;alampala loud noise;alavalaibabbler;alavalaimaibabbling;alavaiwoman that chatters ceaselessly;alaridle talk, gossip;alar_u(alar_i-) to roar, bellow, bleat, weep aloud, sorrow;alar_alloud cry, great sound;alar_r_u(alar_r_i-) to talk unceasingly and irregularly",Dravidian etymology,,,,,,,,"IRUlāruto shout, roar, (woman) gossips","SDR presents evidence for two different stems, most probably descended from the same bisyllabic root*ala-. Not quite clear is the geminated-ll-in Tamilallappan_(cf. its absence in Mal.alappan; possibly an irregularity of expressive character).",,,0245,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=222&root=config
alaku,blade,"alakkuroof laths, a pole with an iron hook to pluck fruits or leaves",Dravidian etymology,,,,,,,,,,,,0237,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=214&root=config
alaŋku (alaŋki-),"to move, shake","alaŋkalwreath, waving ear of corn;alakku(alakki-) to cause to move, shake;alacu(alaci-) to shake, be agitated;alamaruto whirl;alampu(alampi-) to move, wabble (as water in a vessel not full), swerve from a proper line of conduct, fluctuate, wander; cause to wander on account of panic;aluŋku(aluŋki-) to shake (intr.) slightly;alukku(alukki-)  to shake (tr.) slightly; strut, swagger;alai(-v-, -nt-) to wave, shake, move (as a reflection in water), go to and fro for an object, roam, wander, stagger, totter; (-pp-, -tt-) to move (tr.), shake, cause to wander back and forth; n. wave, billow, ripple;alaiccal,alaicalwandering;alaicu(alaici-) to shake (tr.), agitate;alaippumoving, shaking;alaiyalwandering, waving;alaivumoving, shaking, waving;allāṭu(allāṭi-) to wander from place to place",Dravidian etymology,,,,,,,,"IRUlē-(lend-) to roam, wander","Burrow & Emeneau rightly state that the root must have undergone severe contamination with*ala-'to suffer'. The different forms are even harder to disentangle because of the root's high productivity: derivate stems*ala-ŋ-,*ala-mb-, and*ala-s-all go back to at least PSDR and probably even further back.",,,0240,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=217&root=config
