Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
*adal-,"to start, be alarmed",,,,,,,,,,,"Joined by Burrow & Emeneau with*adír-'to shake, tremble'. If we think of the original root as*ad-with later suffixal additions, this is quite probable. However, the fact of there being two phonologically different stems cannot be denied (cf. Tamilatirvs.ataṭṭu<*ataḷ-tu; Tel.adaruvs.adalu), and although the meanings are not always differentiated (cf., however, the differentiation in Telugu), this is sufficient evidence for at least granting them two different entries. // Present in 2/6 branches.",,,,,,,1,8,
*adal-,"to start, be alarmed or afraid",,Dravidian etymology,,"Also [1]adalincu, [2]adalucu, [3]adalupu, [4]adalputo frighten, rebuke, reproach; [1]adalupu, [2]adalpufrightening, rebuke;adiri-paḍuto start, be alarmed;adiri-pāṭua start, alarm; adv. suddenly, unexpectedly",,,,,,,"Possibly the same as*adar-, but this is not totally obvious. Some interaction between Kannaḍa and Telugu is not excluded either.",,,137,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=89&root=config
*ḍa-pi,thirst; hunger,,,,,,,,,,,"A rather odd bunch of forms. First of all, Kan.nīr-aṛkeis not easy to trace back tonīr-aḍike; its second component should better fit in with such forms asaṛipu'desire, affection',aṛkar_'love' (see PSDR*aṛi-, *aṛk-). Second, Kolamiaḍḍ-and Parji/Gadbaanḍ-cannot go back to one and the same prototype either (the former suggests*aḍḍ-, the latter*anḍ-or*and_-). We are obviously dealing with different etymons here - or at least a mix of original and contaminated forms. Dubious. // Present in 3/6 branches.",,,,,,,1,10,
*ḍa-pi,thirst,,Dravidian etymology,,,,dappi,dappika,,,,,,,109,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=74&root=config
*adda-,mirror,,,,,,,,,,,"A cultural term with an extremely low probability of being PDr; in fact, most of the forms can be explained as borrowings from Telugu (cf. also Tamilattamid., explicitly marked as a borrowing in DEDR). Nevertheless, the origins of the Telugu form are obscure; Burrow & Emeneau compare Prakritaddāa-'mirror', but the word does not seem to have an IE etymology and may be of Dravidian origin. // Present in 3/6 branches.",,,,,,,1,11,
*adda-,"mirror, pane of glass",,Dravidian etymology,,,,,,,,,,,,147,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=94&root=config
*aḍḍ-,to hinder; obstacle,,,,,,,,,,,"The best evidence for the inlaut voiced geminate comes from South Dravidian languages (Kannada, Kodagu, and Tulu; in the Nilgiris gemination was lost due to the geminate finding itself in the absolute auslaut position after the syncopation of the last syllable) and Telugu. As for Central Dravidian forms, many of them may actually reflect old re-borrowings from Telugu, due to both the irregular-min the auslaut and the scarceness of the forms (in many languages, only*aḍḍa-m""obstacle"" is attested without the corresponding verbal stems). However, Kondaaṛkandaḍi-are probably original. So are the NDR forms. Cf. also cases like PDR*mok- ~ *mogám""face"" in which the original*-mis almost certainly preserved in Central Dravidian languages. // Present in 6/6 branches.",,,,,,,1,12,
*aḍḍ-,"to become obstructed or choked, be stopped, choke",,Dravidian etymology,,"Alsoaḍḍamuobstacle, hindrance, opposition, a screen, that which hides or separates; adj. cross, which is crosswise; [1]aḍḍa-kaṭṭu, [2]aḍḍagincu, [3]aḍḍa-paḍu, [4]aḍḍuto hinder, obstruct; [1]aḍḍakar_r_a, [2]aḍḍaŋki, [3]aḍḍugur_r_ahindrance, obstruction;aḍḍakaṭṭaa dam or bank, embankment;aḍḍamugācrosswise, transversely;aḍḍua screen, anything that affords concealment;aḍḍanamua shield;aḍḍihindrance, obstruction, delay;āṭaŋkamuprevention, obstacle, hindrance, obstruction, resistance, an objection, a difficulty",,,,,,,,,,83,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=60&root=config
*aḍḍi-gal,"necklace, ornament",,,,,,,,,,,"A SDR-Telugu cultural isogloss hardly pretending for PDR status; no inner etymology, however, is available. // Present in 2/6 branches.",,,,,,,1,13,
*aḍḍi-gal,(pl) ornament worn round the neck by women,,Dravidian etymology,,,,,,,,,,,,95,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=67&root=config
