Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
krālu,"to move, turn round, exist, behave, (K also) shake, tremble, wave (as a banner), wander",,Dravidian etymology,,Alsokrāl(u)gaṇṭia sparkling-eyed woman (translation of Skt.cañcala-akṣi-),,,,,,,,,,1349,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=682&root=config
gaja,"large, as in:gaja nimmathe large hill orange, Citrus bergamia",,Dravidian etymology,,,,,,,,,,,,1093,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=541&root=config
gajji,"itch, scab",,Dravidian etymology,,"Alsokasiitching, desire;kasimiriitching",,,,,,,,,,1104,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=543&root=config
kācu,"to guard, watch, tend (cattle, etc.), protect, save, nourish, forgive, expect, wait for",,Dravidian etymology,,"Alsokāyuto tend (cattle);kāparikeeper, watcher;kāpuprotection, guarding, keeping, a guard;kāpuncuto place a guard;kāpuṇḍuto keep guard, watch, act as sentinel;kāpāḍuto protect, save, guard;kāvaliguard, guarding, protection, watch, custody",,,,,,,,,,1416,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=712&root=config
kā̃cu,catechu,,Dravidian etymology,,,,,,,,,,,,1432,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=722&root=config
kāṭu,"state of being singed or burned at the bottom of a vessel, as rice, etc. when boiled too much",,Dravidian etymology,,"Alsokāṭukalampblack, collyrium",,,,,,,,,,1437,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=724&root=config
kāḍu (obl.kāṭ-),"forest, wilderness, cemetery",,Dravidian etymology,,Alsokāruforest; of or pertaining to the forest,,,,,,,,,,1438,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=725&root=config
kācu,"to bear or produce (as fruit); be produced (as fruit), be fruitful",,Dravidian etymology,,"Alsokāyuto bear fruit;kāyaa green unripe fruit, berry, pod, nut;kāpubearing or producing fruit, fruit, crop",,,,,,,Tel.kācu<*kāj-cu.,,,1459,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=735&root=config
kāki,crow,,Dravidian etymology,,"Alsokāvucaw, cawing",,,,,,,,,,1425,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=717&root=config
kālu,"leg, foot, quarter",,Dravidian etymology,,Alsokālarifoot-soldier,,,,,,,,,,1479,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=745&root=config
