Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
"mac ""snow""",dew,,Gondwan etymology,,,,,,,,,,,2682,4641,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=632&root=config
"maṛgānā ""to blaze""","to cook, burn",,Gondwan etymology,,,,,,,,,,,"2743, 2745",4680,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=651&root=config
"vanjī ""paddy""","rice, paddy",,Gondwan etymology,,Also Gondi_Avanjipaddy,,,,,,,,,3146,5265,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=1354&root=config
"mardī ""the sāj tree, Terminalia tomentosa""",sāj tree,,Gondwan etymology,,,,,,,,,,,"2723, 2733",4718,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=646&root=config
mat,medicine,,Gondwan etymology,,,,,,,,,,,,4719,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=662&root=config
koḍ māv,sambar,,Gondwan etymology,,,,,,,,,,,2811,4780,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=684&root=config
"māma ""father's sister's husband""",mother's brother,,Gondwan etymology,,"Also Gondi_Chmāmifather's sister, mother's brother's wife",,,,,,,,,2791,4813,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=673&root=config
"meṭā, meṭa","mountain, hill",,Gondwan etymology,,Also Gondi_A (SR)meṭṭāhillock,,,,,,,,,2949,5058,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=695&root=config
mēndul,body,,Gondwan etymology,,,,,,,,,,,2963,5099,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=700&root=config
"miṛkānā ""to flash (of lightning)""",to flash; spark,,Gondwan etymology,,Also Gondi_Amiṛc-to lighten; Gondi_A (Su.)miṛc-to glitter;miṛcvallightning; Gondi_Lu_Smeersheetattalightning; Gondi_Mamiṛŋgor̨spark; Gondi_A (Su.)minŋūṛspark,,,,,,,,,"2844, 2837",4876,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=707&root=config
mīsāŋg,moustache,,Gondwan etymology,,,,,,,,,,,2857,4879,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=728&root=config
mukum,face,,Gondwan etymology,,,,,,,,,,,"2861, 2972",4889,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=752&root=config
"moras ""rope""",bark; rope,,Gondwan etymology,,,,,,,,,,,2725,4976,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=741&root=config
moyol,cloud,,Gondwan etymology,,,,,,,,,,,2987,4892,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=747&root=config
"moṛkānā ""to pray""","to bend, bow",,Gondwan etymology,,,,,,,,,,,"2921, 3004",5123,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=737&root=config
"mursul ""waist""",the back; waist,,Gondwan etymology,,Also Gondi_Mnaṛi-mursūlwaist,,,,,,,,,"2908, 2983, 2995",4955,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=765&root=config
