Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
"kanuyk- (kanuyt-) ""to yoke bullocks to cart or plough""",to yoke,,Dravidian etymology,,,,,,,,,,,,1099,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=439&root=config
kaṛmeṭ,stick,,Dravidian etymology,,"Also Parjikaṛpathin stick, twig, beanstick; Salur (P)kanvestick;kanḍven(pl.kanḍvēl) id.",,,,,,,,,,1165,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=448&root=config
"gīri ""line""","line, mark",,Dravidian etymology,,,,,,,,,,,,1623,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=303&root=config
"nink- ""flood water to subside""",(water) to subside,,Dravidian etymology,,,,,,,,,,,,430,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=836&root=config
"iḍḍig ""two (neut.)""",two,,Dravidian etymology,,"Also Kolamiiddartwo men;īraltwo women;in naltwo days; (P)irvetwenty; Naikriiddartwo men;iraḷtwo women;eṛinbalg-eṛtwo seers; Naikiiroṭel,iroṭertwo men;iratwo women;ir nāntwo days;ernḍiktwo years;ernḍiḍatwice; Parjiirultwo men;iraltwo women; adj.ir;iroṭtwice; Ollariirultwo men;iraltwo women; adj.ir",,,,,,,"The inflected forms are as follows:*ir-nḍi(neut., sometimes used with the plural ending -*irnḍiŋ);*ir-oṭel(masc.),*ir-aḷ(fem.).",,,474,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=367&root=config
"ber bereṭ ""big river""",river,,Dravidian etymology,,,,,,,,,,,,5159,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1492&root=config
kami,nose-ring,,Dravidian etymology,,,,,,,,,,,,1245,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=430&root=config
kendiṭ,feather,,Dravidian etymology,,"Also Salurkendī(pl.kendikīl,kendikūl) hair",,,,,,,,,,2002,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=508&root=config
"kiyub ""Colocasia antiquorum""",a k. of yam,,Dravidian etymology,,,,,,,,,,,,2004,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=529&root=config
girgira,cold,,Dravidian etymology,,,,,,,,,,,,1568,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=301&root=config
