Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
"aragdi, (Pat.) ārgli ""chest of body""",chest,,Dravidian etymology,,,,,,,,,The metathesis*-gil>-gliin Kolami and Naikri is quite regular.,,,200,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=42&root=config
"ark- (arakt-) ""to harvest""","to cut, harvest",,Dravidian etymology,,Also Naikiarup-/arp-to cut,,,,,,,,,,212,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=41&root=config
"árungkei ""(Hislop) palm of the hand""",palm,,Dravidian etymology,,,,,,,,,,,,310,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=79&root=config
"raz- (rast-) ""to say, speak, talk nonsense""",,,Dravidian etymology,,,,,,,,,"Ollariarg-'to bellow' does not belong here, but rather to*ār-.",,,319,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=37&root=config
"ayk- (ayakt-) ""to sweep away""",to sweep,,Dravidian etymology,,Also Kolamiayak(obl.ayk-) rubbish,,,,,,,,,,194,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=57&root=config
"āseng ""(Pat.) to sort, to choose""",to winnow; to choose,,Dravidian etymology,,,,,,,,,,,,363,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=64&root=config
āḍ- (āḍt-),to play,,Dravidian etymology,,"Also Kolamiāḍp-(āḍapt-) to make to play, fondle (a child); Naiki caus.āṛup-/āṛp-",,,,,,,,,,347,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=65&root=config
"ār- (ārt-) ""to become dry""",to be dry; to cool down,,Dravidian etymology,,"Also Kolamiārp-(ārapt-) to make to dry; Naikiārup-/ārp-to dry up, heal (tr.); Salurālupp-to make something cool; (P)alap-to cure",,,,,,,,,,404,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=81&root=config
"an- (irregular; past anḍ-; imper. ān) ""to be in a place, be so-and-so""",to be,,Dravidian etymology,,"Also Kolamia-allomorph ofer-(edd-) to become;āp-(āpt-) to keep in a place, entrust; Naikriāp-to keep;akk-to make, do",,,,,,,,,,333,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=67&root=config
"beḍta ""club""","club, stick",,Dravidian etymology,,Also Kolami (Br.)baḍyawalking stick,,,,,,,,,,5224,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=85&root=config
"bakka ""resin (BB)""",resin,,Dravidian etymology,,Also Kolami (Pat.)bakkasap,,,,,,,,,,3817,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=92&root=config
"bargaṭe ""(Pat.) rough""",rough,,Dravidian etymology,,,,,,,,,,,,3973,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=88&root=config
"bat- (batt-) ""to live in a place""",to live,,Dravidian etymology,,"Also Kolamibatkip-(batkipt-) to rear; Naikribadkip-to make to live, bring up",,,,,,,,,,5372,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=89&root=config
"beriv ""(Pat.) solid""",solid,,Dravidian etymology,,Also Kolami (Pat.)bedir erengto be numb,,,,,,,,,,5439,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=97&root=config
bomma,eyeball,,Dravidian etymology,,,,,,,,,,,,4530,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=115&root=config
bokka,bone,,Dravidian etymology,,,,,,,,,,,,4528,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=113&root=config
boskur,foam,,Dravidian etymology,,,,,,,,,,,,4463,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=116&root=config
"buḍḍe ""genitals (male or female, esp. penis)""",genitals,,Dravidian etymology,,,,,,,,,,,,4266,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=126&root=config
pukli,cheek,,Dravidian etymology,,,,,,,,,,,,4242,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=129&root=config
