Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
"naccu ""to tease, trouble; n. troubling""","to annoy, tease, fret",,Dravidian etymology,,,,,,,,,,,,3577,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1729&root=config
"naḍũku ""n. trembling, fear""",to tremble,,Dravidian etymology,,,,,,,,,,,,3585,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1736&root=config
"nayamu ""liking, excellence""",beauty,,Dravidian etymology,,"Alsonayamusoftness, smoothness, cheapness;neccelifriend;nemmaditranquility; tranquil;nemmilove, affection, attachment, happiness, delight, piece of mind;nemmikalove, affection; [1]neyyami, [2]neyyamufriendship, love, affection, tenderness;neyyamāḍuto be kind or loving;neyyapu-r_ē̃ḍuepithet of Cupid; [1]neyyari, [2]neyyũḍufriend; fem.neyyurālu;nēyamufriendship, justice;nēstamufriendship, love",,,,,,,,,,3602,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1747&root=config
"nalapu ""to crumple (flowers, etc.), harass""","to be crushed, bruised, broken or reduced to powder, be crumpled or rumpled, (K also) fade, wither, diminish (as brightness)",,Dravidian etymology,,"Also [1]nalãguḍu, [2]nalũguḍustate of being crushed, bruised or troubled;nalãcuto crush, bruise, rub; [1]nalãkuva, [2]nalukuvaillness, indisposition;nalatadisease;naliillness, indisposition; dust, powder;nalikamusmallness, littleness, thinness;naliguligreatly crushed or broken; [1]nalucu, [2]nalcu, [3]nalupu, [4]nalputo crush, rub",,nalũgu,naliyu,,,,,,,3611,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1752&root=config
"nan(u)pu ""to cause to blossom""","flower, bud, sprout",,Dravidian etymology,,"Alsonanayuto blossom;nanucuid., sprout",,,,,,,,,,3631,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1763&root=config
"nanucu ""to like, love, be fond of""","friendship, a friend",,Dravidian etymology,,"Alsonaṇṭukā̃ḍufriend, companion; fem.naṇṭukatte; [1]nanupu, [2]nanpuamiability, agreeability; (K)nanuvuagreeableness",,,,,,,,,,3588,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1738&root=config
"nancu ""id.; to take a lick""","to eat in small bits or quantities, eat as a relish to the principal food",,Dravidian etymology,,"Alsonanjūḍuflesh; (K)nanjuḍurelish, pickle",,,,,,,,,,3581,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1732&root=config
narku,"to cut, hew, fell, sever, chop; n. a cut, wound",,Dravidian etymology,,"Also [1]nar_akuḍu, [2]nar_ukuḍucutting, a cut",,nar_uku,,,,,,,,3625,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1759&root=config
neggu,"to become weak, droop",,Dravidian etymology,,,,,,,,,,,,2923,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1418&root=config
"naggu ""to be powdered (?)""",to rub or grind with force or pressure so as to produce partly the effect of rolling or displacing the particles,,Dravidian etymology,,"Also ?neccurice flour, small rice grits (or with 3782); ? [1]ner_iya, [2]ner_e, [3]ner_r_iya, [4]ner_r_ecrack, slit, split, hole or crack in the ground",,,,,,,,,,2927,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1420&root=config
