Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
ī,this,"ivānhe;ivāshe;ivārɨhe (hon.), they (hum.);ippepāṭṭithis much;ippō, ipputhis time, now;it_t_āthis way;ittālithis much/amount;id_ithis, here;īnethis way/direction; hence;īnemethus;īnemēlike this;īnāfor this;īnkɨhere",Dravidian etymology,,,,,,,,,Irula 113-114; Kasaba 175-176; Kodagu 82-84.,,,0410,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=371&root=config
vǝ̄r_ɨ,belly,,Dravidian etymology,,,,,,,,,Kas. 218; Zv. Ir. 606. Tulu preserves the original suffixless form.,,,5259,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=4378&root=config
