Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
"al- (aṭ-, aṇ-)","to weave, plait",,Dravidian etymology,,,,,,,,,"Although the resonant here is most certainly a plain dental-l-, it becomes retroflex in Konda (cf. especially such derivative forms asaṛpa-). This is not quite clear; maybe it is a general feature of *-l- before the causative marker. Unfortunately, this is the only example of such a cluster (in a few other cases we have no BB forms with-ṛ-, which are diagnostic).",,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=9&root=config
"al- (aṭ-, aṇ-)","to twine, twist, plait",,Gondwan etymology,,"Also Kondaalpa- (-t-) to twist or twine, plait or weave a cot, weave a garland;aṛpa-(-t-) to spread as a creeper;alṭay ā-to be interwoven, grow thickly and densely as a creeper",,,,,,,,,,260,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkonet&text_number=7&root=config
alvi,strength,,Dravidian etymology,,,,,,,,,Bisyllabic root.,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=1039&root=config
alvi,"energy, stamina",,Gondwan etymology,,"Also Kondaālid., endurance;lāvumuch",,,,,,,,,,291,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkonet&text_number=10&root=config
almi-,"to level, spread out",,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=1401&root=config
almi- (-t-),"to level, spread out (as pieces of wood after the forest is felled, in order to let them dry)",,Gondwan etymology,,,,,,,,,,,,307,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkonet&text_number=9&root=config
lap- (-t-),"to fit in, to join",,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=980&root=config
lap- (-t-),"to join two pieces together, fit one into or on another",,Gondwan etymology,,,,,,,,,,,,296,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkonet&text_number=327&root=config
"ale, ale ale",interjection,,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=1437&root=config
"ale, ale ale",term of endearment used in addressing a familiar person,,Gondwan etymology,,,,,,,,,,,,251,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkonet&text_number=6&root=config
ama (pl. amek),female relative,,Dravidian etymology,,,,,,,,,"The Gondi semantic shift to 'father' can be connected with the ""extra"" suffix-l.",,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=11&root=config
ama (pl. amek),grandmother; used in addressing wife in a folktale,,Gondwan etymology,,,,,,,,,,,,183,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkonet&text_number=12&root=config
am,arrow,,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=13&root=config
am,arrow,,Gondwan etymology,,,,,,,,,,,,178,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkonet&text_number=11&root=config
ambeli,"porridge, gruel",,Dravidian etymology,,,,,,,,,"The Proto-Gondwan character of this root is dubious, especially since the regular reflex of PDR*-mb-in Gondi is-m-. Some, or all of the forms, could have been re-borrowed from Telugu.",,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=12&root=config
ambeli,porridge prepared with ḍēra (Eleusina coracana),,Gondwan etymology,,,,,,,,,,,,174,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkonet&text_number=13&root=config
ana (pl. aneŋ/anar),elder brother,,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=1040&root=config
ana (pl. aneŋ/anar),elder brother,,Gondwan etymology,,Also Kondaanasielder brother (with reference to 3rd person),,,,,,,,,,131,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkonet&text_number=14&root=config
and- (andit-/ant-),to reach,,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=1434&root=config
and- (andit-/ant-),"to reach, be within reach",,Gondwan etymology,,,,,,,,,,,,149,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkonet&text_number=15&root=config
taŋi,younger sister,,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=160&root=config
taŋi,younger sister,,Gondwan etymology,,,,,,,,,,,,3015,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkonet&text_number=785&root=config
aposi,father,,Dravidian etymology,,,,,,,,,"In Kui a shift of meaning: 'father' > 'son' (such a shift happens in SDR as well, when the word for 'father' is applied to children as term of endearment).",,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=32&root=config
aposi,father (with reference to 3rd person),,Gondwan etymology,,,,,,,,,,,,156,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkonet&text_number=16&root=config
rās- (-t-),to rub; to mix,,Dravidian etymology,,,,,,,,,"Possibly more than one root involved; unfortunately, Gondwan reflexes of former bisyllabic verbal bases with a vocalic anlaut are quite poorly studied.",,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=682&root=config
rās- (-t-),"to plaster (walls), anoint (body or body parts), clean (teeth, etc.)",,Gondwan etymology,,"Also Kondarāsay ā-to apply oil, turmeric, etc., to one's own body;rāspis-to cause to apply oil, plaster",,,,,,,,,,228,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkonet&text_number=636&root=config
rāyi maran,Ficus religiosa,,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=1435&root=config
rāyi maran,Ficus religiosa,,Gondwan etymology,,,,,,,,,,,,202,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkonet&text_number=637&root=config
ar- (-t-),to fall,,Dravidian etymology,,,,,,,,,Bisyllabic root.,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=690&root=config
